service_date,gtfs_route_id,gtfs_route_long_name,peak_offpeak_ind,otp_numerator,otp_denominator,cancelled_numerator,ObjectId,otp_ratio,service_time
2024-08-14,CR-Middleborough,Middleborough/Lakeville Line,PEAK,7,7,0,42445,1.0,04:00:00
2024-08-14,CR-Needham,Needham Line,PEAK,7,8,0,42446,0.88,04:00:00
2024-08-14,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,42447,1.0,04:00:00
2024-08-14,CR-Newburyport,Newburyport/Rockport Line,PEAK,7,7,0,42448,1.0,04:00:00
2024-08-14,CR-Lowell,Lowell Line,OFF_PEAK,25,26,1,42464,0.96,04:00:00
2024-08-14,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,21,21,0,42505,1.0,04:00:00
2024-08-14,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,19,22,0,42506,0.86,04:00:00
2024-08-14,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,22,24,0,42507,0.92,04:00:00
2024-08-14,CR-Providence,Providence/Stoughton Line,OFF_PEAK,22,25,0,42508,0.88,04:00:00
2024-08-14,CR-Providence,Providence/Stoughton Line,OFF_PEAK,30,32,0,42509,0.94,04:00:00
2024-08-14,CR-Fairmount,Fairmount Line,PEAK,14,14,0,42558,1.0,04:00:00
2024-08-14,CR-Needham,Needham Line,OFF_PEAK,25,26,0,42567,0.96,04:00:00
2024-08-14,CR-Fitchburg,Fitchburg Line,PEAK,9,10,0,42569,0.9,04:00:00
2024-08-14,CR-Franklin,Franklin Line,PEAK,8,8,0,42574,1.0,04:00:00
2024-08-14,CR-Greenbush,Greenbush Line,PEAK,6,7,0,42579,0.86,04:00:00
2024-08-14,CR-Haverhill,Haverhill Line,PEAK,10,12,0,42634,0.83,04:00:00
2024-08-14,CR-Providence,Providence/Stoughton Line,PEAK,7,7,0,42658,1.0,04:00:00
2024-08-14,CR-Providence,Providence/Stoughton Line,PEAK,8,10,0,42661,0.8,04:00:00
2024-08-14,CR-Worcester,Framingham/Worcester Line,PEAK,14,17,0,42797,0.82,04:00:00
2024-08-14,CR-Greenbush,Greenbush Line,OFF_PEAK,18,19,0,42798,0.95,04:00:00
2024-08-14,CR-Haverhill,Haverhill Line,OFF_PEAK,21,21,0,42799,1.0,04:00:00
2024-08-14,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,18,18,0,42800,1.0,04:00:00
2024-08-12,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,17,21,0,42834,0.81,04:00:00
2024-08-12,CR-Providence,Providence/Stoughton Line,OFF_PEAK,31,32,0,42835,0.97,04:00:00
2024-08-13,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,42852,1.0,04:00:00
2024-08-12,CR-Kingston,Kingston/Plymouth Line,PEAK,7,8,0,42878,0.88,04:00:00
2024-08-12,CR-Lowell,Lowell Line,PEAK,11,11,0,42879,1.0,04:00:00
2024-08-12,CR-Middleborough,Middleborough/Lakeville Line,PEAK,7,7,0,42880,1.0,04:00:00
2024-08-12,CR-Needham,Needham Line,PEAK,8,8,0,42881,1.0,04:00:00
2024-08-12,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,42882,1.0,04:00:00
2024-08-12,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,7,0,42883,0.86,04:00:00
2024-08-12,CR-Providence,Providence/Stoughton Line,PEAK,7,7,0,42884,1.0,04:00:00
2024-08-12,CR-Providence,Providence/Stoughton Line,PEAK,9,10,0,42885,0.9,04:00:00
2024-08-13,CR-Newburyport,Newburyport/Rockport Line,PEAK,7,7,0,42910,1.0,04:00:00
2024-08-13,CR-Worcester,Framingham/Worcester Line,PEAK,17,17,0,42924,1.0,04:00:00
2024-08-13,CR-Greenbush,Greenbush Line,OFF_PEAK,19,19,0,42930,1.0,04:00:00
2024-08-13,CR-Haverhill,Haverhill Line,OFF_PEAK,21,21,0,42932,1.0,04:00:00
2024-08-13,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,18,18,0,42933,1.0,04:00:00
2024-08-13,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,21,21,0,42934,1.0,04:00:00
2024-08-13,CR-Needham,Needham Line,OFF_PEAK,26,26,0,42935,1.0,04:00:00
2024-08-13,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,21,22,0,42936,0.95,04:00:00
2024-08-13,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,23,24,0,42937,0.96,04:00:00
2024-08-13,CR-Providence,Providence/Stoughton Line,OFF_PEAK,24,25,0,42938,0.96,04:00:00
2024-08-13,CR-Providence,Providence/Stoughton Line,OFF_PEAK,29,32,0,42939,0.91,04:00:00
2024-08-13,CR-Franklin,Franklin Line,OFF_PEAK,16,18,0,42990,0.89,04:00:00
2024-08-13,CR-Fitchburg,Fitchburg Line,OFF_PEAK,25,28,1,42991,0.89,04:00:00
2024-08-12,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,37,38,0,43068,0.97,04:00:00
2024-08-13,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,36,38,0,43074,0.95,04:00:00
2024-08-13,CR-Fairmount,Fairmount Line,PEAK,13,14,0,43089,0.93,04:00:00
2024-08-13,CR-Fitchburg,Fitchburg Line,PEAK,10,10,0,43091,1.0,04:00:00
2024-08-13,CR-Franklin,Franklin Line,PEAK,8,8,0,43093,1.0,04:00:00
2024-08-13,CR-Greenbush,Greenbush Line,PEAK,7,7,0,43095,1.0,04:00:00
2024-08-12,CR-Fairmount,Fairmount Line,OFF_PEAK,43,43,0,43096,1.0,04:00:00
2024-08-13,CR-Haverhill,Haverhill Line,PEAK,11,12,0,43097,0.92,04:00:00
2024-08-12,CR-Fitchburg,Fitchburg Line,OFF_PEAK,28,28,0,43098,1.0,04:00:00
2024-08-13,CR-Providence,Providence/Stoughton Line,PEAK,10,10,0,43099,1.0,04:00:00
2024-08-12,CR-Franklin,Franklin Line,OFF_PEAK,18,18,0,43100,1.0,04:00:00
2024-08-13,CR-Providence,Providence/Stoughton Line,PEAK,6,7,0,43114,0.86,04:00:00
2024-08-13,CR-Fairmount,Fairmount Line,OFF_PEAK,43,43,0,43143,1.0,04:00:00
2024-08-13,CR-Kingston,Kingston/Plymouth Line,PEAK,8,8,0,43165,1.0,04:00:00
2024-08-13,CR-Lowell,Lowell Line,PEAK,11,11,0,43166,1.0,04:00:00
2024-08-13,CR-Middleborough,Middleborough/Lakeville Line,PEAK,7,7,0,43167,1.0,04:00:00
2024-08-13,CR-Needham,Needham Line,PEAK,8,8,0,43168,1.0,04:00:00
2024-08-13,CR-Lowell,Lowell Line,OFF_PEAK,24,26,0,43192,0.92,04:00:00
2024-08-11,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,16,20,1,43213,0.8,04:00:00
2024-08-11,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,16,17,0,43214,0.94,04:00:00
2024-08-11,CR-Fairmount,Fairmount Line,OFF_PEAK,33,33,0,43230,1.0,04:00:00
2024-08-11,CR-Fitchburg,Fitchburg Line,OFF_PEAK,15,16,0,43231,0.94,04:00:00
2024-08-11,CR-Franklin,Franklin Line,OFF_PEAK,17,20,0,43232,0.85,04:00:00
2024-08-11,CR-Middleborough,Middleborough/Lakeville Line,PEAK,0,0,0,43233,,04:00:00
2024-08-11,CR-Needham,Needham Line,PEAK,0,0,0,43234,,04:00:00
2024-08-11,CR-Newburyport,Newburyport/Rockport Line,PEAK,0,0,0,43235,,04:00:00
2024-08-10,CR-Worcester,Framingham/Worcester Line,PEAK,0,0,0,43255,,04:00:00
2024-08-10,CR-Greenbush,Greenbush Line,OFF_PEAK,15,16,0,43301,0.94,04:00:00
2024-08-10,CR-Needham,Needham Line,OFF_PEAK,15,17,0,43302,0.88,04:00:00
2024-08-11,CR-Fitchburg,Fitchburg Line,PEAK,0,0,0,43309,,04:00:00
2024-08-10,CR-Haverhill,Haverhill Line,OFF_PEAK,16,16,0,43350,1.0,04:00:00
2024-08-11,CR-Franklin,Franklin Line,PEAK,0,0,0,43353,,04:00:00
2024-08-10,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,12,18,0,43366,0.67,04:00:00
2024-08-10,CR-Lowell,Lowell Line,OFF_PEAK,17,18,0,43367,0.94,04:00:00
2024-08-10,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,16,20,0,43368,0.8,04:00:00
2024-08-10,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,18,18,0,43369,1.0,04:00:00
2024-08-10,CR-Providence,Providence/Stoughton Line,OFF_PEAK,11,20,0,43370,0.55,04:00:00
2024-08-10,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,18,20,0,43418,0.9,04:00:00
2024-08-10,CR-Fairmount,Fairmount Line,OFF_PEAK,30,33,0,43430,0.91,04:00:00
2024-08-10,CR-Fitchburg,Fitchburg Line,OFF_PEAK,16,16,0,43431,1.0,04:00:00
2024-08-10,CR-Franklin,Franklin Line,OFF_PEAK,19,20,0,43432,0.95,04:00:00
2024-08-10,CR-Kingston,Kingston/Plymouth Line,PEAK,0,0,0,43433,,04:00:00
2024-08-10,CR-Lowell,Lowell Line,PEAK,0,0,0,43434,,04:00:00
2024-08-10,CR-Middleborough,Middleborough/Lakeville Line,PEAK,0,0,0,43435,,04:00:00
2024-08-10,CR-Needham,Needham Line,PEAK,0,0,0,43436,,04:00:00
2024-08-10,CR-Newburyport,Newburyport/Rockport Line,PEAK,0,0,0,43437,,04:00:00
2024-08-10,CR-Providence,Providence/Stoughton Line,PEAK,0,0,0,43438,,04:00:00
2024-08-10,CR-Fitchburg,Fitchburg Line,PEAK,0,0,0,43455,,04:00:00
2024-08-10,CR-Franklin,Franklin Line,PEAK,0,0,0,43456,,04:00:00
2024-08-10,CR-Greenbush,Greenbush Line,PEAK,0,0,0,43457,,04:00:00
2024-08-10,CR-Haverhill,Haverhill Line,PEAK,0,0,0,43458,,04:00:00
2024-08-10,CR-Fairmount,Fairmount Line,PEAK,0,0,0,43459,,04:00:00
2024-08-12,CR-Worcester,Framingham/Worcester Line,PEAK,17,17,0,43475,1.0,04:00:00
2024-08-12,CR-Greenbush,Greenbush Line,OFF_PEAK,19,19,0,43478,1.0,04:00:00
2024-08-12,CR-Haverhill,Haverhill Line,OFF_PEAK,20,21,0,43479,0.95,04:00:00
2024-08-12,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,15,17,0,43480,0.88,04:00:00
2024-08-12,CR-Lowell,Lowell Line,OFF_PEAK,26,26,0,43481,1.0,04:00:00
2024-08-12,CR-Needham,Needham Line,OFF_PEAK,23,25,0,43482,0.92,04:00:00
2024-08-12,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,19,23,0,43483,0.83,04:00:00
2024-08-12,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,21,22,0,43484,0.95,04:00:00
2024-08-12,CR-Providence,Providence/Stoughton Line,OFF_PEAK,24,25,0,43485,0.96,04:00:00
2024-08-11,CR-Greenbush,Greenbush Line,PEAK,0,0,0,43507,,04:00:00
2024-08-12,CR-Fairmount,Fairmount Line,PEAK,13,14,0,43531,0.93,04:00:00
2024-08-12,CR-Fitchburg,Fitchburg Line,PEAK,10,10,0,43532,1.0,04:00:00
2024-08-12,CR-Franklin,Franklin Line,PEAK,8,8,0,43533,1.0,04:00:00
2024-08-12,CR-Greenbush,Greenbush Line,PEAK,7,7,0,43534,1.0,04:00:00
2024-08-12,CR-Haverhill,Haverhill Line,PEAK,11,12,0,43535,0.92,04:00:00
2024-08-11,CR-Haverhill,Haverhill Line,PEAK,0,0,0,43555,,04:00:00
2024-08-11,CR-Kingston,Kingston/Plymouth Line,PEAK,0,0,0,43556,,04:00:00
2024-08-11,CR-Lowell,Lowell Line,PEAK,0,0,0,43557,,04:00:00
2024-08-11,CR-Providence,Providence/Stoughton Line,PEAK,0,0,0,43558,,04:00:00
2024-08-11,CR-Fairmount,Fairmount Line,PEAK,0,0,0,43559,,04:00:00
2024-08-11,CR-Worcester,Framingham/Worcester Line,PEAK,0,0,0,43560,,04:00:00
2024-08-11,CR-Greenbush,Greenbush Line,OFF_PEAK,14,16,0,43561,0.88,04:00:00
2024-08-11,CR-Haverhill,Haverhill Line,OFF_PEAK,13,16,0,43562,0.81,04:00:00
2024-08-11,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,13,17,0,43563,0.76,04:00:00
2024-08-11,CR-Lowell,Lowell Line,OFF_PEAK,18,18,0,43564,1.0,04:00:00
2024-08-11,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,13,20,0,43565,0.65,04:00:00
2024-08-11,CR-Needham,Needham Line,OFF_PEAK,14,16,0,43566,0.88,04:00:00
2024-08-11,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,18,18,0,43567,1.0,04:00:00
2024-08-11,CR-Providence,Providence/Stoughton Line,OFF_PEAK,15,20,0,43568,0.75,04:00:00
2024-08-09,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,38,38,0,43660,1.0,04:00:00
2024-08-09,CR-Providence,Providence/Stoughton Line,OFF_PEAK,25,25,0,43661,1.0,04:00:00
2024-08-09,CR-Greenbush,Greenbush Line,OFF_PEAK,16,19,0,43706,0.84,04:00:00
2024-08-09,CR-Haverhill,Haverhill Line,OFF_PEAK,20,21,0,43710,0.95,04:00:00
2024-08-09,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,12,18,0,43713,0.67,04:00:00
2024-08-09,CR-Lowell,Lowell Line,OFF_PEAK,26,26,0,43716,1.0,04:00:00
2024-08-09,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,18,20,0,43719,0.9,04:00:00
2024-08-09,CR-Needham,Needham Line,OFF_PEAK,26,26,0,43722,1.0,04:00:00
2024-08-09,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,20,22,0,43725,0.91,04:00:00
2024-08-09,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,22,24,0,43728,0.92,04:00:00
2024-08-09,CR-Providence,Providence/Stoughton Line,OFF_PEAK,28,32,0,43731,0.88,04:00:00
2024-08-09,CR-Fairmount,Fairmount Line,OFF_PEAK,40,43,3,43736,0.93,04:00:00
2024-08-09,CR-Fitchburg,Fitchburg Line,PEAK,10,10,0,43864,1.0,04:00:00
2024-08-09,CR-Franklin,Franklin Line,PEAK,8,8,0,43867,1.0,04:00:00
2024-08-09,CR-Greenbush,Greenbush Line,PEAK,6,7,0,43869,0.86,04:00:00
2024-08-09,CR-Haverhill,Haverhill Line,PEAK,9,12,0,43877,0.75,04:00:00
2024-08-09,CR-Fairmount,Fairmount Line,PEAK,13,14,1,43893,0.93,04:00:00
2024-08-09,CR-Fitchburg,Fitchburg Line,OFF_PEAK,28,28,0,43921,1.0,04:00:00
2024-08-09,CR-Franklin,Franklin Line,OFF_PEAK,18,18,0,43924,1.0,04:00:00
2024-08-09,CR-Kingston,Kingston/Plymouth Line,PEAK,8,8,0,43959,1.0,04:00:00
2024-08-09,CR-Lowell,Lowell Line,PEAK,11,11,0,43960,1.0,04:00:00
2024-08-09,CR-Middleborough,Middleborough/Lakeville Line,PEAK,5,8,0,43961,0.62,04:00:00
2024-08-09,CR-Needham,Needham Line,PEAK,7,8,0,43962,0.88,04:00:00
2024-08-09,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,43963,1.0,04:00:00
2024-08-09,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,7,0,43964,0.86,04:00:00
2024-08-09,CR-Providence,Providence/Stoughton Line,PEAK,6,10,0,43965,0.6,04:00:00
2024-08-09,CR-Providence,Providence/Stoughton Line,PEAK,7,7,0,43966,1.0,04:00:00
2024-08-09,CR-Worcester,Framingham/Worcester Line,PEAK,17,17,0,44000,1.0,04:00:00
2024-08-07,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,37,38,0,44040,0.97,04:00:00
2024-08-07,CR-Fairmount,Fairmount Line,OFF_PEAK,40,43,0,44049,0.93,04:00:00
2024-08-07,CR-Fitchburg,Fitchburg Line,OFF_PEAK,28,28,0,44050,1.0,04:00:00
2024-08-08,CR-Kingston,Kingston/Plymouth Line,PEAK,6,8,0,44062,0.75,04:00:00
2024-08-08,CR-Lowell,Lowell Line,PEAK,11,11,0,44063,1.0,04:00:00
2024-08-08,CR-Middleborough,Middleborough/Lakeville Line,PEAK,7,8,0,44064,0.88,04:00:00
2024-08-08,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,44065,1.0,04:00:00
2024-08-08,CR-Providence,Providence/Stoughton Line,PEAK,6,7,0,44066,0.86,04:00:00
2024-08-08,CR-Providence,Providence/Stoughton Line,PEAK,8,10,0,44067,0.8,04:00:00
2024-08-07,CR-Franklin,Franklin Line,OFF_PEAK,17,18,0,44103,0.94,04:00:00
2024-08-07,CR-Lowell,Lowell Line,PEAK,11,11,0,44130,1.0,04:00:00
2024-08-07,CR-Middleborough,Middleborough/Lakeville Line,PEAK,8,8,0,44131,1.0,04:00:00
2024-08-07,CR-Needham,Needham Line,PEAK,7,8,0,44132,0.88,04:00:00
2024-08-07,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,44133,1.0,04:00:00
2024-08-07,CR-Providence,Providence/Stoughton Line,PEAK,6,7,0,44134,0.86,04:00:00
2024-08-07,CR-Providence,Providence/Stoughton Line,PEAK,10,10,0,44135,1.0,04:00:00
2024-08-08,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,38,38,0,44182,1.0,04:00:00
2024-08-08,CR-Fairmount,Fairmount Line,OFF_PEAK,41,43,0,44193,0.95,04:00:00
2024-08-08,CR-Fitchburg,Fitchburg Line,OFF_PEAK,27,28,0,44194,0.96,04:00:00
2024-08-08,CR-Franklin,Franklin Line,OFF_PEAK,14,18,0,44195,0.78,04:00:00
2024-08-08,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,16,18,0,44228,0.89,04:00:00
2024-08-08,CR-Fairmount,Fairmount Line,PEAK,14,14,0,44259,1.0,04:00:00
2024-08-08,CR-Fitchburg,Fitchburg Line,PEAK,9,10,0,44284,0.9,04:00:00
2024-08-08,CR-Franklin,Franklin Line,PEAK,8,8,0,44288,1.0,04:00:00
2024-08-08,CR-Greenbush,Greenbush Line,PEAK,7,7,0,44292,1.0,04:00:00
2024-08-08,CR-Newburyport,Newburyport/Rockport Line,PEAK,5,7,0,44296,0.71,04:00:00
2024-08-08,CR-Worcester,Framingham/Worcester Line,PEAK,16,17,0,44299,0.94,04:00:00
2024-08-08,CR-Haverhill,Haverhill Line,PEAK,11,12,0,44301,0.92,04:00:00
2024-08-08,CR-Greenbush,Greenbush Line,OFF_PEAK,19,19,0,44303,1.0,04:00:00
2024-08-08,CR-Haverhill,Haverhill Line,OFF_PEAK,21,21,0,44305,1.0,04:00:00
2024-08-08,CR-Lowell,Lowell Line,OFF_PEAK,26,26,0,44307,1.0,04:00:00
2024-08-08,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,18,20,0,44309,0.9,04:00:00
2024-08-08,CR-Needham,Needham Line,OFF_PEAK,23,26,0,44311,0.88,04:00:00
2024-08-08,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,22,22,0,44313,1.0,04:00:00
2024-08-08,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,24,24,0,44316,1.0,04:00:00
2024-08-08,CR-Providence,Providence/Stoughton Line,OFF_PEAK,19,25,0,44319,0.76,04:00:00
2024-08-08,CR-Providence,Providence/Stoughton Line,OFF_PEAK,23,32,0,44322,0.72,04:00:00
2024-08-08,CR-Needham,Needham Line,PEAK,5,8,1,44340,0.62,04:00:00
2024-08-07,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,20,20,0,44374,1.0,04:00:00
2024-08-06,CR-Fairmount,Fairmount Line,PEAK,11,14,0,44503,0.79,04:00:00
2024-08-06,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,38,38,0,44505,1.0,04:00:00
2024-08-07,CR-Worcester,Framingham/Worcester Line,PEAK,17,17,0,44551,1.0,04:00:00
2024-08-07,CR-Greenbush,Greenbush Line,OFF_PEAK,19,19,0,44552,1.0,04:00:00
2024-08-07,CR-Haverhill,Haverhill Line,OFF_PEAK,20,21,0,44553,0.95,04:00:00
2024-08-07,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,17,18,0,44554,0.94,04:00:00
2024-08-07,CR-Lowell,Lowell Line,OFF_PEAK,25,26,0,44555,0.96,04:00:00
2024-08-07,CR-Needham,Needham Line,OFF_PEAK,24,26,0,44556,0.92,04:00:00
2024-08-07,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,22,22,0,44557,1.0,04:00:00
2024-08-07,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,22,24,0,44558,0.92,04:00:00
2024-08-07,CR-Providence,Providence/Stoughton Line,OFF_PEAK,23,25,0,44559,0.92,04:00:00
2024-08-07,CR-Providence,Providence/Stoughton Line,OFF_PEAK,27,32,0,44560,0.84,04:00:00
2024-08-06,CR-Fitchburg,Fitchburg Line,PEAK,10,10,0,44575,1.0,04:00:00
2024-08-06,CR-Franklin,Franklin Line,PEAK,6,8,0,44599,0.75,04:00:00
2024-08-06,CR-Greenbush,Greenbush Line,PEAK,6,7,0,44605,0.86,04:00:00
2024-08-06,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,44607,1.0,04:00:00
2024-08-06,CR-Providence,Providence/Stoughton Line,PEAK,9,10,0,44610,0.9,04:00:00
2024-08-07,CR-Fairmount,Fairmount Line,PEAK,12,14,0,44611,0.86,04:00:00
2024-08-07,CR-Fitchburg,Fitchburg Line,PEAK,9,10,0,44614,0.9,04:00:00
2024-08-06,CR-Fairmount,Fairmount Line,OFF_PEAK,40,43,2,44615,0.93,04:00:00
2024-08-06,CR-Haverhill,Haverhill Line,PEAK,12,12,0,44616,1.0,04:00:00
2024-08-06,CR-Providence,Providence/Stoughton Line,OFF_PEAK,29,32,0,44617,0.91,04:00:00
2024-08-07,CR-Franklin,Franklin Line,PEAK,7,8,0,44619,0.88,04:00:00
2024-08-07,CR-Greenbush,Greenbush Line,PEAK,7,7,0,44624,1.0,04:00:00
2024-08-06,CR-Middleborough,Middleborough/Lakeville Line,PEAK,3,8,1,44626,0.38,04:00:00
2024-08-06,CR-Fitchburg,Fitchburg Line,OFF_PEAK,28,28,0,44628,1.0,04:00:00
2024-08-07,CR-Kingston,Kingston/Plymouth Line,PEAK,8,8,0,44629,1.0,04:00:00
2024-08-06,CR-Franklin,Franklin Line,OFF_PEAK,18,18,0,44633,1.0,04:00:00
2024-08-07,CR-Newburyport,Newburyport/Rockport Line,PEAK,7,7,0,44636,1.0,04:00:00
2024-08-07,CR-Haverhill,Haverhill Line,PEAK,10,12,0,44644,0.83,04:00:00
2024-08-06,CR-Kingston,Kingston/Plymouth Line,PEAK,7,8,0,44762,0.88,04:00:00
2024-08-06,CR-Lowell,Lowell Line,PEAK,11,11,0,44763,1.0,04:00:00
2024-08-06,CR-Needham,Needham Line,PEAK,8,8,0,44764,1.0,04:00:00
2024-08-06,CR-Newburyport,Newburyport/Rockport Line,PEAK,7,7,0,44765,1.0,04:00:00
2024-08-06,CR-Providence,Providence/Stoughton Line,PEAK,7,7,0,44766,1.0,04:00:00
2024-08-06,CR-Worcester,Framingham/Worcester Line,PEAK,16,17,0,44795,0.94,04:00:00
2024-08-06,CR-Greenbush,Greenbush Line,OFF_PEAK,15,19,0,44797,0.79,04:00:00
2024-08-06,CR-Haverhill,Haverhill Line,OFF_PEAK,21,21,0,44798,1.0,04:00:00
2024-08-06,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,14,18,0,44799,0.78,04:00:00
2024-08-06,CR-Lowell,Lowell Line,OFF_PEAK,25,26,0,44800,0.96,04:00:00
2024-08-05,CR-Worcester,Framingham/Worcester Line,PEAK,16,17,0,44811,0.94,04:00:00
2024-08-05,CR-Greenbush,Greenbush Line,OFF_PEAK,18,19,0,44814,0.95,04:00:00
2024-08-05,CR-Haverhill,Haverhill Line,OFF_PEAK,17,21,0,44815,0.81,04:00:00
2024-08-05,CR-Lowell,Lowell Line,OFF_PEAK,26,26,0,44816,1.0,04:00:00
2024-08-05,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,15,20,0,44817,0.75,04:00:00
2024-08-05,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,18,22,0,44818,0.82,04:00:00
2024-08-05,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,19,23,0,44819,0.83,04:00:00
2024-08-05,CR-Providence,Providence/Stoughton Line,OFF_PEAK,25,25,0,44820,1.0,04:00:00
2024-08-05,CR-Providence,Providence/Stoughton Line,OFF_PEAK,31,32,0,44821,0.97,04:00:00
2024-08-06,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,12,20,0,44905,0.6,04:00:00
2024-08-05,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,37,38,0,44927,0.97,04:00:00
2024-08-05,CR-Fairmount,Fairmount Line,OFF_PEAK,43,43,0,44938,1.0,04:00:00
2024-08-05,CR-Fitchburg,Fitchburg Line,OFF_PEAK,28,28,0,44939,1.0,04:00:00
2024-08-05,CR-Franklin,Franklin Line,OFF_PEAK,16,18,0,44940,0.89,04:00:00
2024-08-06,CR-Needham,Needham Line,OFF_PEAK,25,26,0,44960,0.96,04:00:00
2024-08-05,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,16,17,0,44964,0.94,04:00:00
2024-08-06,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,20,22,0,44968,0.91,04:00:00
2024-08-06,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,21,24,0,44970,0.88,04:00:00
2024-08-06,CR-Providence,Providence/Stoughton Line,OFF_PEAK,25,25,0,44973,1.0,04:00:00
2024-08-05,CR-Fairmount,Fairmount Line,PEAK,14,14,0,44995,1.0,04:00:00
2024-08-05,CR-Fitchburg,Fitchburg Line,PEAK,9,10,0,45037,0.9,04:00:00
2024-08-05,CR-Franklin,Franklin Line,PEAK,8,8,0,45038,1.0,04:00:00
2024-08-05,CR-Greenbush,Greenbush Line,PEAK,7,7,0,45039,1.0,04:00:00
2024-08-05,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,45040,1.0,04:00:00
2024-08-05,CR-Haverhill,Haverhill Line,PEAK,9,12,0,45044,0.75,04:00:00
2024-08-05,CR-Needham,Needham Line,OFF_PEAK,25,25,0,45091,1.0,04:00:00
2024-08-05,CR-Kingston,Kingston/Plymouth Line,PEAK,8,8,0,45141,1.0,04:00:00
2024-08-05,CR-Lowell,Lowell Line,PEAK,11,11,0,45144,1.0,04:00:00
2024-08-05,CR-Middleborough,Middleborough/Lakeville Line,PEAK,7,8,0,45146,0.88,04:00:00
2024-08-05,CR-Needham,Needham Line,PEAK,8,8,0,45148,1.0,04:00:00
2024-08-05,CR-Newburyport,Newburyport/Rockport Line,PEAK,7,7,0,45150,1.0,04:00:00
2024-08-05,CR-Providence,Providence/Stoughton Line,PEAK,7,7,0,45152,1.0,04:00:00
2024-08-05,CR-Providence,Providence/Stoughton Line,PEAK,10,10,0,45154,1.0,04:00:00
2024-08-02,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,20,24,0,45251,0.83,04:00:00
2024-08-02,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,38,38,0,45297,1.0,04:00:00
2024-08-04,CR-Worcester,Framingham/Worcester Line,PEAK,0,0,0,45303,,04:00:00
2024-08-02,CR-Franklin,Franklin Line,OFF_PEAK,16,18,0,45311,0.89,04:00:00
